נתונים היסטוריים - סוף יום ת"א-35,,,,,,
מתאריך 01/01/2000  עד תאריך 30/01/2010
תאריך,מדד בסיס,מדד פתיחה,מדד נעילה,מדד גבוה,מדד נמוך,שווי שוק כולל (אלפי ש''ח)
02/07/2002,366.08,359.23,358.62,361.03,356.76,129477585
01/07/2002,367.52,366.69,366.08,369.59,363.96,131979336
30/06/2002,365.52,370.54,367.52,372.39,366.27,132043587
27/06/2002,354.11,358.25,365.52,366.98,358.02,130771088
26/06/2002,362.98,356.42,354.11,356.74,351.72,126751689
25/06/2002,349.25,354.95,362.98,363.80,354.87,129775076
24/06/2002,348.11,349.77,349.25,351.12,345.60,125865073
23/06/2002,355.47,352.52,348.11,352.52,342.36,125469031
20/06/2002,362.95,360.20,355.47,361.40,355.26,128195667
19/06/2002,367.71,365.16,362.95,365.58,361.46,130710017
18/06/2002,368.62,369.20,367.71,370.27,366.68,132040465
17/06/2002,371.11,371.31,368.62,371.57,367.06,131804647
16/06/2002,372.37,372.86,371.11,374.94,370.58,132441497
13/06/2002,372.31,372.62,372.37,374.07,370.10,132325257
12/06/2002,373.45,370.73,372.31,374.81,369.83,131568195
11/06/2002,379.76,377.97,373.45,378.00,371.05,132179275
10/06/2002,383.78,385.89,379.76,386.44,378.01,134042625
09/06/2002,388.20,384.11,383.78,384.22,381.44,135004917
06/06/2002,388.52,390.44,388.20,390.65,387.54,137477663
05/06/2002,390.04,387.85,388.52,388.75,385.59,138045680
04/06/2002,390.80,389.23,390.04,391.38,388.26,138916673
03/06/2002,386.24,387.36,390.80,391.20,385.78,139162724
02/06/2002,381.48,385.45,386.24,386.91,384.62,137553877
30/05/2002,381.61,384.69,381.48,386.43,380.09,136035470
29/05/2002,386.90,385.42,381.61,385.79,380.33,136198230
28/05/2002,387.81,388.36,386.90,391.45,385.96,137645348
27/05/2002,386.33,386.99,387.81,390.05,386.41,137489203
26/05/2002,388.83,387.73,386.33,388.67,384.84,137384561
23/05/2002,390.47,388.67,388.83,390.74,386.95,137504323
22/05/2002,390.74,392.58,390.47,393.95,388.54,137735201
21/05/2002,387.11,384.49,390.74,391.43,384.10,137994450
20/05/2002,388.00,388.31,387.11,389.43,385.50,136206725
19/05/2002,393.64,395.10,388.00,396.27,387.45,135676678
15/05/2002,395.44,398.02,393.64,398.62,392.94,136498390
14/05/2002,385.83,390.14,395.44,396.47,386.55,137020135
13/05/2002,387.56,389.40,385.83,389.42,384.19,133967481
12/05/2002,382.62,388.55,387.56,388.71,384.08,134625580
09/05/2002,390.86,391.86,382.62,392.50,381.68,133267080
08/05/2002,393.40,388.73,390.86,391.98,387.08,135417551
07/05/2002,390.83,387.79,393.40,394.82,385.31,136215098
06/05/2002,390.49,391.98,390.83,393.29,389.14,134769949
05/05/2002,390.22,396.72,390.49,397.82,389.13,134520823
02/05/2002,380.44,386.94,390.22,391.37,386.15,133713705
01/05/2002,375.90,379.72,380.44,382.96,376.70,130919427
30/04/2002,382.08,379.22,375.90,382.74,373.87,129382065
29/04/2002,375.35,379.93,382.08,382.40,375.71,131147054
28/04/2002,383.95,377.21,375.35,378.65,370.66,128659967
25/04/2002,386.44,388.21,383.95,389.67,379.31,131327868
24/04/2002,397.68,389.90,386.44,392.50,385.66,132022807
23/04/2002,401.57,400.37,397.68,402.86,396.72,135216289
22/04/2002,404.74,402.96,401.57,405.88,400.34,136797530
21/04/2002,394.94,400.55,404.74,405.63,399.98,137848210
18/04/2002,389.16,392.71,394.94,395.60,392.71,135110787
15/04/2002,388.35,391.04,389.16,391.88,387.11,132987420
14/04/2002,392.71,389.35,388.35,389.82,385.37,132804413
11/04/2002,391.24,394.81,392.71,396.72,390.67,133706474
10/04/2002,384.59,380.41,391.24,392.10,379.48,132845161
09/04/2002,387.66,392.70,384.59,392.92,382.22,131086184
08/04/2002,397.95,394.65,387.66,394.65,384.89,131703186
07/04/2002,386.83,396.12,397.95,398.70,394.93,134812293
04/04/2002,390.23,386.03,386.83,388.19,380.52,130816315
01/04/2002,395.95,392.85,390.23,394.21,385.99,131999958
31/03/2002,419.19,405.31,395.95,405.31,393.09,133482612
26/03/2002,424.90,418.77,419.19,423.70,418.62,140822513
25/03/2002,423.29,420.96,424.90,427.04,420.81,143024160
24/03/2002,426.70,429.72,423.29,430.31,422.26,142428828
21/03/2002,431.18,429.64,426.70,430.53,425.75,143043115
20/03/2002,432.88,431.79,431.18,434.42,430.09,144586941
19/03/2002,434.26,432.92,432.88,435.13,430.63,145183213
18/03/2002,428.46,430.86,434.26,436.44,429.89,145780687
17/03/2002,417.62,426.16,428.46,429.36,424.88,144083436
14/03/2002,410.82,413.50,417.62,418.57,412.95,140656325
13/03/2002,411.80,413.81,410.82,415.54,409.99,138100169
12/03/2002,419.00,416.90,411.80,419.48,410.90,138081575
11/03/2002,416.46,420.18,419.00,423.44,417.30,140189959
10/03/2002,411.98,412.91,416.46,417.48,410.70,140462269
07/03/2002,409.67,414.72,411.98,414.76,408.90,139889606
06/03/2002,417.95,415.52,409.67,417.22,408.81,138823003
05/03/2002,425.82,423.16,417.95,424.64,416.58,141341695
04/03/2002,421.02,424.17,425.82,427.05,422.85,143968149
03/03/2002,426.46,419.46,421.02,423.35,416.69,142269764
28/02/2002,431.27,430.65,426.46,434.11,424.58,143414104
27/02/2002,419.83,425.23,431.27,432.17,424.54,144767386
25/02/2002,417.06,420.02,419.83,420.88,415.81,141922935
24/02/2002,415.97,421.55,417.06,423.51,416.21,141343938
21/02/2002,415.77,417.30,415.97,418.68,413.86,141137073
20/02/2002,416.41,407.02,415.77,416.83,405.08,141175670
19/02/2002,425.36,420.01,416.41,420.03,415.62,141658941
18/02/2002,422.75,425.10,425.36,426.19,421.30,144324320
17/02/2002,436.95,427.24,422.75,428.00,421.17,143238983
14/02/2002,438.95,442.32,436.95,444.54,435.27,147876650
13/02/2002,433.74,436.40,438.95,440.02,430.12,148457235
12/02/2002,432.96,435.09,433.74,436.64,425.74,147106438
11/02/2002,435.37,436.71,432.96,439.84,430.55,146620182
10/02/2002,447.82,449.40,435.37,450.77,435.16,146894764
07/02/2002,455.64,450.41,447.82,450.41,444.92,151105157
06/02/2002,454.69,455.69,455.64,457.99,451.08,153358186
05/02/2002,460.18,454.50,454.69,457.86,453.08,153039048
04/02/2002,462.45,461.33,460.18,462.81,457.76,154905520
03/02/2002,453.34,457.52,462.45,463.64,457.36,155809087
31/01/2002,445.99,450.18,453.34,454.43,449.46,153110754
30/01/2002,448.06,444.06,445.99,449.09,442.26,150738921
29/01/2002,445.38,449.06,448.06,449.97,444.26,151308621
28/01/2002,447.52,446.27,445.38,450.02,443.57,150377294
27/01/2002,455.59,455.01,447.52,455.01,445.85,151026836
24/01/2002,451.16,449.37,455.59,456.29,449.37,153709387
23/01/2002,460.99,458.96,451.16,459.05,449.31,152198036
22/01/2002,457.91,458.39,460.99,464.27,455.95,155000531
21/01/2002,455.80,457.45,457.91,460.82,454.90,153977768
20/01/2002,463.23,457.41,455.80,458.80,454.65,153229401
17/01/2002,459.08,460.28,463.23,464.71,458.44,155613943
16/01/2002,466.04,461.77,459.08,463.42,456.78,154345568
15/01/2002,470.69,466.44,466.04,469.59,464.72,156720998
14/01/2002,470.92,473.65,470.69,474.38,465.64,157731898
13/01/2002,465.08,460.89,470.92,473.66,460.11,157821540
10/01/2002,471.93,467.54,465.08,468.53,464.61,155933435
09/01/2002,474.98,468.30,471.93,474.24,466.30,158032962
08/01/2002,483.69,479.18,474.98,481.96,471.89,159436289
07/01/2002,483.72,481.31,483.69,486.41,478.57,162013128
06/01/2002,480.07,483.55,483.72,485.44,476.77,161676642
03/01/2002,477.67,480.72,480.07,492.63,478.36,160061895
02/01/2002,465.30,471.41,477.67,479.68,469.29,159287195
01/01/2002,459.26,458.11,465.30,465.75,453.51,155545479
31/12/2001,465.38,463.51,459.26,466.83,455.09,153454955
30/12/2001,456.46,463.93,465.38,466.50,462.97,155383902
27/12/2001,448.30,451.53,456.46,456.73,449.78,151901776
26/12/2001,445.39,448.23,448.30,450.23,444.66,149607959
25/12/2001,438.23,437.12,445.39,447.22,436.86,148640587
24/12/2001,435.52,436.44,438.23,438.86,431.95,146597811
23/12/2001,412.47,427.76,435.52,436.44,426.34,145831050
20/12/2001,409.69,408.28,412.47,413.05,407.58,138407810
19/12/2001,411.41,414.63,409.69,416.01,408.63,137820802
18/12/2001,413.60,415.71,411.41,415.78,408.40,138507072
17/12/2001,417.00,416.12,413.60,417.70,413.34,138703276
16/12/2001,411.71,416.43,417.00,419.13,415.47,139489634
13/12/2001,420.05,417.25,411.71,418.25,410.10,137174317
12/12/2001,420.21,421.60,420.05,422.15,418.25,139431808
11/12/2001,415.65,416.19,420.21,420.69,415.21,139995974
10/12/2001,417.62,418.54,415.65,419.97,414.50,138871093
09/12/2001,410.74,409.05,417.62,418.06,408.84,139592198
06/12/2001,404.15,410.25,410.74,412.21,408.98,137867008
05/12/2001,401.85,405.24,404.15,405.93,403.48,135911323
04/12/2001,401.52,402.38,401.85,404.75,400.30,135492200
03/12/2001,404.56,405.34,401.52,406.07,398.68,135072605
02/12/2001,413.81,410.82,404.56,411.82,404.11,135994820
29/11/2001,413.85,415.67,413.81,415.67,411.15,139409982
28/11/2001,411.98,410.04,413.85,415.05,409.29,139582575
27/11/2001,414.25,415.60,411.98,415.95,411.08,139122017
26/11/2001,415.77,415.78,414.25,416.36,412.52,139058859
25/11/2001,410.03,413.10,415.77,416.15,412.72,139514157
22/11/2001,405.46,407.54,410.03,410.34,406.17,137352043
21/11/2001,406.97,405.09,405.46,408.37,404.08,135961625
20/11/2001,407.72,408.69,406.97,409.33,404.95,136591749
19/11/2001,404.35,406.47,407.72,408.94,405.53,137172489
18/11/2001,403.14,405.58,404.35,405.59,402.30,136182004
15/11/2001,407.32,407.31,403.14,409.86,401.88,135715884
14/11/2001,405.45,407.08,407.32,410.20,406.27,136832448
13/11/2001,393.26,401.04,405.45,406.13,400.31,136965136
12/11/2001,403.16,400.40,393.26,402.28,388.42,133593634
11/11/2001,398.53,401.10,403.16,404.85,400.81,136505765
08/11/2001,394.43,394.98,398.53,400.31,392.84,135614525
07/11/2001,391.62,394.10,394.43,395.06,389.20,134862283
06/11/2001,394.52,396.26,391.62,398.42,390.26,134021331
05/11/2001,385.82,390.21,394.52,395.22,388.74,134801663
04/11/2001,380.62,383.84,385.82,386.32,381.88,132263083
01/11/2001,381.50,379.04,380.62,381.53,377.61,131040792
31/10/2001,382.13,381.29,381.50,384.34,380.16,131808615
30/10/2001,389.67,383.35,382.13,384.73,380.95,132693679
29/10/2001,387.77,387.67,389.67,390.67,385.66,134841915
28/10/2001,386.84,392.74,387.77,392.74,385.70,134266395
25/10/2001,395.25,399.37,386.84,399.39,385.74,133390933
24/10/2001,396.59,395.51,395.25,399.42,392.64,136239542
23/10/2001,395.25,398.39,396.59,400.48,395.89,136772583
22/10/2001,391.20,391.39,395.25,395.88,389.93,136621284
21/10/2001,387.86,391.40,391.20,392.23,387.45,135626109
18/10/2001,390.18,384.06,387.86,389.84,382.98,134196847
17/10/2001,393.85,395.20,390.18,398.36,388.73,135716869
16/10/2001,383.36,386.60,393.85,393.96,386.60,136488093
15/10/2001,388.61,387.40,383.36,388.03,382.99,133173793
14/10/2001,390.87,388.18,388.61,388.87,383.55,135217118
11/10/2001,383.88,387.78,390.87,391.37,386.70,136248318
10/10/2001,376.10,377.88,383.88,385.12,377.18,134074294
07/10/2001,367.75,370.57,376.10,377.42,370.57,131138845
04/10/2001,365.00,370.43,367.75,372.21,365.78,129024910
03/10/2001,371.33,369.13,365.00,369.13,364.60,128017573
30/09/2001,370.86,376.00,371.33,379.21,369.64,128626925
25/09/2001,375.53,371.46,370.86,374.71,367.47,127519932
24/09/2001,360.01,365.64,375.53,377.09,365.64,129018732
23/09/2001,373.47,368.34,360.01,369.23,359.63,123474873
20/09/2001,377.90,373.40,373.47,378.26,370.65,128035427
16/09/2001,392.07,382.34,377.90,383.23,371.74,131469085
13/09/2001,387.76,391.06,392.07,394.37,388.86,136291893
12/09/2001,398.07,379.66,387.76,391.53,375.52,134526216
11/09/2001,407.61,407.87,398.07,409.68,395.64,138391986
10/09/2001,410.20,411.82,407.61,412.15,404.94,141657718
09/09/2001,415.03,412.33,410.20,413.21,407.68,142657070
06/09/2001,414.52,416.23,415.03,417.41,413.08,144124877
05/09/2001,412.18,409.88,414.52,415.23,409.07,144263214
04/09/2001,415.88,417.32,412.18,420.49,411.39,143733426
03/09/2001,421.20,421.17,415.88,422.31,413.40,144715484
02/09/2001,423.53,423.62,421.20,425.45,420.88,146300456
30/08/2001,429.69,424.31,423.53,428.01,423.45,146502472
29/08/2001,433.23,430.34,429.69,431.98,428.18,148406806
28/08/2001,436.92,435.41,433.23,435.47,431.18,149981520
27/08/2001,435.40,435.12,436.92,438.81,434.90,151113027
26/08/2001,438.16,438.22,435.40,438.41,433.85,150553484
23/08/2001,439.36,440.27,438.16,440.51,437.06,151391641
22/08/2001,437.84,437.44,439.36,440.15,436.18,151998009
21/08/2001,433.36,435.55,437.84,439.09,435.55,151179737
20/08/2001,431.32,433.51,433.36,435.38,432.09,149654868
19/08/2001,436.67,432.04,431.32,433.62,430.10,148752424
16/08/2001,443.13,439.88,436.67,439.88,435.75,150451758
15/08/2001,448.56,447.97,443.13,448.99,441.38,152400482
14/08/2001,450.60,449.89,448.56,450.96,447.23,152439194
13/08/2001,449.54,450.69,450.60,452.72,449.42,153459925
12/08/2001,445.97,444.87,449.54,450.16,441.37,153301671
09/08/2001,452.51,450.46,445.97,452.92,444.49,152666213
08/08/2001,448.57,449.16,452.51,453.13,449.16,154430716
07/08/2001,451.15,449.06,448.57,450.53,447.12,152845337
06/08/2001,451.57,451.04,451.15,453.61,448.50,154667624
05/08/2001,453.00,451.96,451.57,455.32,450.15,154520589
02/08/2001,450.94,452.26,453.00,455.29,452.01,154403916
01/08/2001,449.72,444.80,450.94,451.66,441.18,155105328
31/07/2001,454.67,453.16,449.72,454.78,447.87,154565991
30/07/2001,454.79,456.30,454.67,457.08,452.72,147696156
26/07/2001,446.74,450.81,454.79,455.05,447.93,146808267
25/07/2001,444.45,445.47,446.74,448.68,441.16,143697832
24/07/2001,446.24,444.16,444.45,447.18,443.38,142774299
23/07/2001,441.78,440.92,446.24,447.82,440.02,143196476
22/07/2001,441.92,443.15,441.78,444.71,438.71,141941270
19/07/2001,435.29,436.41,441.92,443.00,436.41,141849846
18/07/2001,438.93,439.39,435.29,439.82,434.37,139602924
17/07/2001,441.15,438.93,438.93,440.31,437.20,140560115
16/07/2001,439.69,440.31,441.15,442.63,439.13,142264528
15/07/2001,435.58,435.82,439.69,439.98,432.66,141928214
12/07/2001,427.02,434.30,435.58,436.19,433.21,140516732
11/07/2001,431.45,425.89,427.02,428.90,424.90,137650672
10/07/2001,424.31,428.73,431.45,432.84,426.18,138733835
09/07/2001,421.61,420.03,424.31,425.57,419.97,136289859
08/07/2001,428.81,423.39,421.61,423.71,420.23,136047507
05/07/2001,430.82,430.13,428.81,431.59,428.07,138385781
04/07/2001,429.05,428.61,430.82,432.34,428.21,138806104
03/07/2001,432.55,429.38,429.05,430.85,426.39,138405725
02/07/2001,432.73,429.78,432.55,435.53,427.87,139416229
01/07/2001,423.61,428.02,432.73,433.01,426.69,139760811
28/06/2001,417.24,421.62,423.61,424.25,417.12,137168658
27/06/2001,409.59,412.61,417.24,419.05,412.44,134932259
26/06/2001,410.95,411.26,409.59,412.85,407.38,132600469
25/06/2001,406.04,405.90,410.95,412.04,404.91,133315156
24/06/2001,407.37,405.36,406.04,409.66,402.41,132439216
21/06/2001,410.00,413.66,407.37,414.01,405.14,133124518
20/06/2001,416.89,412.49,410.00,412.49,407.47,133649187
19/06/2001,414.45,410.65,416.89,417.59,410.65,135882479
18/06/2001,417.11,416.99,414.45,417.47,411.96,135735330
17/06/2001,416.62,419.89,417.11,420.28,415.15,136349753
14/06/2001,418.98,419.07,416.62,419.79,410.91,135523613
13/06/2001,407.62,416.87,418.98,420.86,412.99,135316853
12/06/2001,419.59,417.90,407.62,417.90,407.25,132150092
11/06/2001,422.68,421.48,419.59,422.35,417.23,135820549
10/06/2001,424.45,427.75,422.68,428.72,422.37,136544561
07/06/2001,426.31,424.77,424.45,426.95,422.75,137112295
06/06/2001,421.62,426.77,426.31,428.36,424.88,137325592
05/06/2001,416.94,420.79,421.62,422.64,419.15,136261176
04/06/2001,416.03,416.77,416.94,420.44,414.64,135255559
03/06/2001,422.88,423.07,416.03,423.81,415.48,134943931
31/05/2001,427.22,424.11,422.88,426.07,420.51,135513499
30/05/2001,436.80,433.95,427.22,433.95,425.84,136382759
29/05/2001,438.90,442.11,436.80,443.20,436.11,139507051
24/05/2001,439.22,440.28,438.90,441.85,437.20,139340677
23/05/2001,435.68,436.17,439.22,442.17,436.17,138839763
22/05/2001,429.33,432.79,435.68,437.01,432.49,138067090
21/05/2001,428.12,430.13,429.33,431.80,427.83,136458288
20/05/2001,428.95,424.18,428.12,429.18,421.79,136217391
17/05/2001,418.56,426.36,428.95,429.85,425.42,136888366
16/05/2001,423.07,420.70,418.56,421.26,417.89,133641583
15/05/2001,419.51,418.03,423.07,424.43,417.62,135451216
14/05/2001,421.46,422.60,419.51,422.89,416.06,134664381
13/05/2001,427.88,423.06,421.46,424.76,420.75,135271708
10/05/2001,421.72,424.35,427.88,429.31,421.82,137534629
09/05/2001,431.23,426.56,421.72,427.04,420.41,135304796
08/05/2001,432.65,429.50,431.23,432.21,425.46,137782084
07/05/2001,434.96,434.85,432.65,436.92,431.15,138093718
06/05/2001,430.97,436.34,434.96,437.13,431.51,138892056
03/05/2001,435.15,433.13,430.97,436.87,430.37,137124913
02/05/2001,428.55,435.07,435.15,436.72,430.42,138799242
01/05/2001,432.30,429.02,428.55,432.54,426.87,136651639
30/04/2001,429.76,425.97,432.30,434.34,425.48,137364953
29/04/2001,416.14,416.07,429.76,430.47,416.07,137057872
24/04/2001,415.06,413.31,416.14,416.51,411.59,134328285
23/04/2001,414.26,412.98,415.06,418.98,411.04,133986328
22/04/2001,406.58,408.50,414.26,416.07,408.25,134049795
19/04/2001,403.60,411.48,406.58,412.52,403.77,131877940
18/04/2001,389.22,400.14,403.60,404.13,398.80,131561871
17/04/2001,402.21,397.31,389.22,397.39,385.95,127485577
16/04/2001,408.68,405.78,402.21,406.51,400.96,130830635
15/04/2001,402.49,406.59,408.68,410.88,406.50,132563036
12/04/2001,404.17,406.20,402.49,407.34,400.30,130729217
11/04/2001,400.95,404.72,404.17,406.02,400.15,131270917
10/04/2001,386.90,393.95,400.95,401.65,393.95,129963456
09/04/2001,391.11,389.55,386.90,392.13,386.44,125254106
05/04/2001,377.29,383.69,391.11,391.65,383.02,126223285
04/04/2001,376.07,372.89,377.29,382.26,372.18,122556790
03/04/2001,385.06,378.41,376.07,379.70,375.66,122119983
02/04/2001,393.15,391.65,385.06,392.53,384.29,124923042
01/04/2001,391.46,394.05,393.15,398.59,391.48,127736606
29/03/2001,406.18,388.41,391.46,392.29,387.76,127507715
28/03/2001,398.08,393.98,406.18,409.49,391.22,131764274
27/03/2001,406.93,404.42,398.08,406.04,397.62,128709774
26/03/2001,407.22,406.74,406.93,413.29,403.29,131048291
25/03/2001,392.43,399.88,407.22,408.93,399.52,131398540
22/03/2001,401.66,395.86,392.43,398.05,389.53,127144011
21/03/2001,410.88,405.34,401.66,406.98,398.13,130045694
20/03/2001,413.01,414.13,410.88,417.19,408.99,132660099
19/03/2001,411.71,413.48,413.01,417.60,411.20,133388898
18/03/2001,411.57,403.64,411.71,413.39,402.35,133214983
15/03/2001,407.10,409.55,411.57,415.06,403.36,133794796
14/03/2001,423.86,425.76,407.10,427.75,403.71,131896664
13/03/2001,429.66,420.20,423.86,426.42,418.02,136762457
12/03/2001,436.98,432.72,429.66,435.24,429.16,138469240
11/03/2001,447.08,440.41,436.98,441.07,436.26,140462945
08/03/2001,453.25,451.38,447.08,452.51,445.78,143698614
07/03/2001,455.75,454.44,453.25,455.73,450.10,145887488
06/03/2001,451.69,453.17,455.75,456.10,451.24,146970421
05/03/2001,448.41,450.69,451.69,452.98,445.96,146005936
04/03/2001,456.02,450.83,448.41,451.14,446.66,144932777
01/03/2001,463.90,459.62,456.02,463.14,455.37,147125247
28/02/2001,465.08,460.41,463.90,464.62,459.48,149510910
27/02/2001,466.09,468.44,465.08,468.94,463.06,149805676
26/02/2001,461.53,465.81,466.09,467.61,464.49,149575264
25/02/2001,457.41,454.07,461.53,462.63,449.41,148234805
22/02/2001,457.43,456.27,457.41,458.50,450.17,146862983
21/02/2001,459.67,455.73,457.43,460.10,454.89,146830597
20/02/2001,457.32,458.90,459.67,460.90,456.47,148078683
19/02/2001,457.77,455.78,457.32,458.83,452.23,147441664
18/02/2001,468.39,461.82,457.77,462.54,455.46,147364799
15/02/2001,469.24,476.25,468.39,476.25,464.16,150372838
14/02/2001,475.91,470.03,469.24,472.18,468.15,149385309
13/02/2001,476.55,481.26,475.91,482.64,474.90,151355613
12/02/2001,476.74,475.06,476.55,478.14,472.24,151196962
11/02/2001,464.80,471.67,476.74,477.24,471.38,151061276
08/02/2001,455.78,460.29,464.80,467.53,459.41,146209494
07/02/2001,462.35,458.66,455.78,458.66,452.91,143733261
05/02/2001,452.37,453.72,462.35,463.51,453.72,146106913
04/02/2001,456.57,450.78,452.37,454.30,447.46,142955138
01/02/2001,454.96,450.35,456.57,457.96,448.25,144488158
31/01/2001,448.90,445.51,454.96,457.18,445.51,144248901
30/01/2001,454.76,454.79,448.90,457.44,447.93,139166415
29/01/2001,455.82,453.20,454.76,456.12,447.86,140923978
28/01/2001,468.89,464.97,455.82,466.52,455.31,141275671
25/01/2001,463.07,471.20,468.89,471.20,465.55,145292850
24/01/2001,459.85,459.23,463.07,465.39,455.73,142330347
23/01/2001,468.13,465.54,459.85,471.12,459.81,141719881
22/01/2001,478.02,475.55,468.13,477.08,467.04,144185736
21/01/2001,489.09,483.55,478.02,483.55,476.54,147121330
18/01/2001,491.77,490.65,489.09,493.77,487.52,151589721
17/01/2001,484.85,488.27,491.77,492.30,487.25,152691374
16/01/2001,482.56,482.35,484.85,485.77,480.68,151045124
15/01/2001,485.56,485.09,482.56,485.09,480.77,150707033
14/01/2001,477.20,485.24,485.56,486.33,482.72,151358669
11/01/2001,471.70,474.64,477.20,478.03,472.93,148368927
10/01/2001,472.31,472.36,471.70,475.91,471.29,147416970
09/01/2001,468.31,472.71,472.31,475.02,468.86,148643915
08/01/2001,471.54,474.10,468.31,475.62,466.17,147385727
07/01/2001,486.82,474.24,471.54,477.00,470.13,148113987
04/01/2001,479.21,497.25,486.82,498.20,484.48,153295458
03/01/2001,484.12,469.39,479.21,480.81,466.27,150487850
02/01/2001,501.51,495.96,484.12,496.41,479.64,153537692
01/01/2001,506.05,501.81,501.51,506.57,500.99,158305318
31/12/2000,512.53,509.17,506.05,509.17,501.56,159524403
28/12/2000,508.00,513.94,512.53,515.03,508.58,161054036
27/12/2000,515.82,513.66,508.00,515.84,506.93,159208970
26/12/2000,518.41,518.13,515.82,519.98,514.14,160830972
25/12/2000,515.51,517.71,518.41,518.75,515.61,161924344
24/12/2000,509.11,515.86,515.51,519.73,511.85,160848778
21/12/2000,508.21,503.73,509.11,511.84,502.63,158704949
20/12/2000,521.11,517.47,508.21,519.18,507.07,158842446
19/12/2000,525.10,522.85,521.11,527.49,519.43,162784226
18/12/2000,517.97,521.55,525.10,527.91,521.15,164169916
17/12/2000,511.03,508.09,517.97,518.58,507.31,162497585
14/12/2000,515.20,512.04,511.03,513.52,509.64,160786444
13/12/2000,509.90,515.50,515.20,516.29,510.70,161981922
12/12/2000,507.62,510.10,509.90,512.55,506.73,159334091
11/12/2000,499.74,504.35,507.62,509.83,504.35,159416170
10/12/2000,498.53,499.42,499.74,501.16,497.72,157133243
07/12/2000,503.09,498.68,498.53,506.16,496.44,157463929
06/12/2000,497.63,509.41,503.09,509.41,499.09,158639798
05/12/2000,486.93,492.44,497.63,498.96,491.46,156795347
04/12/2000,487.96,488.14,486.93,488.82,481.54,153542784
03/12/2000,485.41,494.42,487.96,494.96,487.06,153587600
30/11/2000,492.20,486.68,485.41,491.61,482.60,151889440
29/11/2000,487.66,478.76,492.20,492.49,477.43,154603299
28/11/2000,496.75,492.08,487.66,493.83,485.15,152402773
27/11/2000,488.37,492.79,496.75,499.61,492.70,154518275
26/11/2000,476.10,487.91,488.37,489.41,482.40,152320454
23/11/2000,476.04,469.06,476.10,477.77,464.03,148116577
22/11/2000,490.83,487.51,476.04,489.95,474.41,150993726
21/11/2000,503.42,497.66,490.83,499.85,490.67,155810732
20/11/2000,508.66,505.89,503.42,512.39,502.08,159821654
19/11/2000,492.56,501.29,508.66,511.08,500.46,161814439
16/11/2000,493.06,491.70,492.56,493.52,490.00,156542874
15/11/2000,487.17,492.46,493.06,494.78,489.60,156737800
14/11/2000,477.95,478.15,487.17,488.12,478.15,155743735
13/11/2000,483.14,480.90,477.95,485.55,475.84,152983362
12/11/2000,491.55,480.11,483.14,483.73,478.29,154598733
09/11/2000,498.18,494.27,491.55,496.98,490.91,157638423
08/11/2000,499.43,497.48,498.18,500.13,493.24,159422530
07/11/2000,503.38,506.31,499.43,505.64,498.37,158386204
06/11/2000,502.34,501.08,503.38,507.32,499.38,158562303
05/11/2000,490.31,498.36,502.34,502.87,494.20,158389951
02/11/2000,472.27,483.39,490.31,494.17,473.99,155022265
01/11/2000,464.57,471.12,472.27,480.07,469.54,149581737
31/10/2000,462.45,461.63,464.57,465.43,459.78,148224589
30/10/2000,470.72,468.96,462.45,472.46,461.62,147902178
29/10/2000,460.66,468.14,470.72,476.02,468.13,150396402
26/10/2000,466.55,448.97,460.66,468.83,448.97,147558745
25/10/2000,465.78,466.86,466.55,473.75,463.02,148851796
24/10/2000,477.50,468.99,465.78,469.74,456.31,149085561
23/10/2000,487.76,484.41,477.50,485.38,474.04,152531829
22/10/2000,497.41,497.63,487.76,499.44,486.69,155650048
19/10/2000,492.70,495.95,497.41,498.76,492.10,159328051
18/10/2000,498.38,495.73,492.70,499.72,491.83,157399774
17/10/2000,493.99,483.87,498.38,507.75,472.64,158351256
16/10/2000,486.73,488.24,493.99,498.69,488.24,156504475
15/10/2000,473.48,486.13,486.73,488.43,466.26,154172807
12/10/2000,514.51,510.37,473.48,510.92,471.85,150631921
11/10/2000,522.31,522.01,514.51,523.47,509.79,163468881
10/10/2000,551.00,533.61,522.31,538.26,516.57,166067015
05/10/2000,550.30,547.81,551.00,552.64,547.81,173870684
04/10/2000,557.10,551.19,550.30,555.47,549.74,173718395
03/10/2000,554.32,554.87,557.10,558.85,551.62,177043375
02/10/2000,559.81,555.09,554.32,555.47,552.46,176431901
28/09/2000,566.65,557.68,559.81,562.87,557.29,178132423
27/09/2000,554.51,553.29,566.65,569.33,553.12,180058960
26/09/2000,558.83,554.43,554.51,557.00,550.86,176002620
25/09/2000,551.00,554.07,558.83,559.42,551.03,177616293
24/09/2000,550.12,553.24,551.00,555.61,548.48,174788433
21/09/2000,557.44,558.04,550.12,558.74,547.27,173261156
20/09/2000,557.65,562.89,557.44,563.94,555.90,175254116
19/09/2000,558.92,555.13,557.65,558.14,553.95,174823920
18/09/2000,564.44,563.56,558.92,563.56,557.67,174885561
17/09/2000,566.72,564.17,564.44,565.65,561.98,176694894
14/09/2000,555.84,561.48,566.72,567.48,559.80,177202681
13/09/2000,560.32,557.50,555.84,560.70,555.28,173934405
12/09/2000,563.95,560.45,560.32,561.83,557.85,175891510
11/09/2000,562.18,561.78,563.95,565.33,560.35,176728346
10/09/2000,571.78,569.50,562.18,569.74,561.52,176288236
07/09/2000,570.10,568.39,571.78,572.36,567.29,178818142
